Genome	No_of_CDSs	Length_total	Length_mean	Length_median	Length_sd	GC_mean	GC_median	GC_sd	GC1_mean	GC1_median	GC1_sd	GC2_mean	GC2_median	GC2_sd	GC3_mean	GC3_median	GC3_sd
GCF_000020325.1_ASM2032v1	1777	1626565	915.343275182893	789	593.379569417506	0.316750367479904	0.316279069767442	0.034312653470456	0.426428014844412	0.427480916030534	0.0616131437920316	0.296035499836027	0.292929292929293	0.056764349250704	0.227788033573408	0.225742574257426	0.0385360908421795
GCF_000020365.1_ASM2036v1	4918	5006414	1017.97763318422	870	718.78178237142	0.488038289332618	0.497049916457811	0.0510157639890502	0.538328365319636	0.544736240201277	0.0571367221374816	0.385753861368559	0.38718067525407	0.048132960332884	0.540032910905004	0.554777184473946	0.0892050328325369
GCF_000020405.1_ASM2040v1	2163	2077525	960.483125288951	819	685.220592898067	0.415917560110405	0.422222222222222	0.0399565266022903	0.50689500730392	0.515957446808511	0.0605257229785097	0.362490253369041	0.364341085271318	0.0483755033454682	0.378368251011155	0.386666666666667	0.0644687108772492
GCF_000020465.1_ASM2046v1	2513	2436428	969.529645841624	807	852.634382921567	0.515843972370727	0.519337016574586	0.0479742555170793	0.570047909453566	0.575539568345324	0.0580596798821575	0.406621277022227	0.406685236768802	0.0545670027469435	0.570864751915585	0.573770491803279	0.085960759972014
GCF_000020485.1_ASM2048v1	2392	2263676	946.352842809365	846	596.192525513632	0.38197371818498	0.387015129109316	0.0475107354762515	0.476687771971323	0.482857142857143	0.0656828890540784	0.328608377827522	0.331517122944709	0.0520905158618642	0.340625737710406	0.344762277951933	0.0672108986436234
GCF_000020505.1_ASM2050v1	2079	2016640	970.00481000481	834	644.036650282104	0.561647452438314	0.572940287226002	0.0566193614476834	0.587057221147288	0.592857142857143	0.0576301420335619	0.404908262174805	0.405405405405405	0.0518575963629878	0.692977230479424	0.71638141809291	0.113006230615175
GCF_000020525.1_ASM2052v1	2803	2887523	1030.1544773457	870	786.830890891154	0.451411534886583	0.456928838951311	0.0487352365485364	0.517010409667408	0.525217391304348	0.0566290620917356	0.365426821981172	0.366935483870968	0.0476884092710634	0.47179939883572	0.477777777777778	0.0876686484103332
GCF_000020545.1_ASM2054v1	2531	2353443	929.847096009482	798	650.684629969329	0.489976219525153	0.493197278911565	0.0406814798513834	0.552633115851293	0.55688622754491	0.0536127155301073	0.38989481130163	0.390625	0.051307387896496	0.527400749271843	0.528338762214984	0.0769289939292247
GCF_000020605.1_ASM2060v1	3288	3046465	926.540450121655	801	651.71958649094	0.417738103607034	0.427243026660502	0.0554398409717698	0.489385121765529	0.495683444300904	0.0630139435947529	0.34577813631118	0.345696649029982	0.0546465460597803	0.418052358406205	0.429654031517748	0.0978626032975077
GCF_000020625.1_ASM2062v1	2373	2281750	961.546565528866	822	705.445516037931	0.50238703534959	0.505050505050505	0.0414098907196834	0.566278678544269	0.571428571428571	0.0543860171861414	0.39887241728694	0.4	0.0504162197880369	0.542010090486354	0.544444444444444	0.0753530347843279
GCF_000020645.1_ASM2064v1	2868	2650933	924.314156206416	747	766.900650855289	0.479663929515601	0.484874881216345	0.0485626223854899	0.551805344968184	0.559139784946237	0.0594154380449587	0.389100728688806	0.390961972833318	0.0525556414896888	0.498083760141616	0.501881001881002	0.0868280044516389
GCF_000020685.1_ASM2068v1	3546	3289441	927.648336153412	807	629.020320613542	0.633420182467587	0.637901180652922	0.0382061706845647	0.68298379068962	0.690294033685412	0.0634822054657814	0.472693124249489	0.470588235294118	0.0537363062062848	0.744583657013536	0.752762515262515	0.0685965054681915
GCF_000020725.1_ASM2072v1	4042	4040922	999.733300346363	849	723.639841541847	0.603381271436209	0.613599130172863	0.0480845478147561	0.602951889289754	0.606867079280872	0.0583555885834484	0.41930206620708	0.41726618705036	0.0583997317967593	0.787890327247348	0.81786941580756	0.100922336630981
GCF_000020945.1_ASM2094v1	1416	1324098	935.097457627119	825	600.433298520602	0.446404091863379	0.448085013782098	0.0261712073447691	0.532972314583836	0.537284167398303	0.046897472953162	0.367051344603442	0.368995189286525	0.0430485175242311	0.439188923932252	0.436448072051787	0.0479727745517389
GCF_000020965.1_ASM2096v1	1879	1840878	979.711548696115	897	579.291670986408	0.336340871470984	0.337513061650993	0.0304594427070291	0.440965442812491	0.445283018867925	0.0577037102580076	0.316254607649086	0.315068493150685	0.0515713205277281	0.251802195546949	0.250704225352113	0.0335213844239755
GCF_000020985.1_ASM2098v1	2028	1885968	929.96449704142	819	605.814337944469	0.338345655245382	0.338549501121359	0.0360133176453335	0.454337697667415	0.456166852175757	0.0558327890644038	0.32258871006073	0.322978523357086	0.0528218466565141	0.238110558008001	0.228509852216749	0.0526363034879803
GCF_000021025.1_ASM2102v1	2955	2770661	937.6179357022	789	650.508040000077	0.628263089522842	0.636105188343994	0.055015260581233	0.664402595645641	0.669902912621359	0.0688187299685541	0.458903169368646	0.455752212389381	0.0644968791694315	0.761478775472295	0.786290322580645	0.0977368242229883
GCF_000021045.1_ASM2104v1	4936	4695038	951.182739059968	834	728.643226694223	0.657292311671647	0.666666666666667	0.0536576908600612	0.678876439223175	0.683673469387755	0.065643935516899	0.461050586138872	0.458029958453067	0.0618915161093139	0.831951036523261	0.862068965517241	0.100657801157564
GCF_000021265.1_ASM2126v1	655	802508	1225.20305343511	870	1860.5171135075	0.262621125830079	0.261538461538462	0.0381276761240796	0.384644342853825	0.385012919896641	0.0685799874227246	0.274048013050412	0.269102990033223	0.0655662775831191	0.129168359518794	0.12280701754386	0.0379307633347051
GCF_000021285.1_ASM2128v1	1946	1858962	955.273381294964	867	570.004871021063	0.305951629707682	0.306848244348244	0.0348901453036739	0.41670530830468	0.420597834149236	0.0637585156485947	0.296485509242006	0.296594058129793	0.0523807703096615	0.204663977890605	0.199391136730117	0.0412028815867575
GCF_000021485.1_ASM2148v1	2998	2697720	899.839893262175	753	676.008630653712	0.586394904848521	0.594217478785758	0.0509067235125905	0.635843338713935	0.643909676485489	0.0670888960880317	0.44852052198387	0.446578880612504	0.0540308159011438	0.674819502025221	0.6880537912648	0.0846809452948272
GCF_000021545.1_ASM2154v1	1695	1553431	916.478466076696	804	601.967934130529	0.325140863539709	0.325315005727377	0.0334019890106524	0.438151357494971	0.44	0.059332749191642	0.296490768479643	0.295212765957447	0.0556529947317882	0.240781600325026	0.24	0.0402643053932073
GCF_000021565.1_ASM2156v1	2035	1885065	926.321867321867	777	718.348246762527	0.368403236173685	0.371980676328502	0.0322904720118257	0.469491788622835	0.472312703583062	0.0578394144877222	0.313966671700355	0.314465408805031	0.0535013348597357	0.3217513203137	0.323308270676692	0.0455748671899594
GCF_000021645.1_ASM2164v1	1742	1720893	987.88346727899	907.5	573.020880050693	0.33791214563025	0.338532655709343	0.0299571042407545	0.443926585168404	0.449319953174579	0.0548005616786976	0.317096298499498	0.316337362970666	0.0503574444475852	0.252713553222849	0.251506078751588	0.0329514885405383
GCF_000021725.1_ASM2172v1	1717	1575653	917.677926616191	789	578.754745379418	0.331710886781848	0.335858585858586	0.0501072240459443	0.434141865646448	0.440217391304348	0.0712282995261062	0.29223409437583	0.292191435768262	0.0598422560065775	0.268756892981479	0.262295081967213	0.0671833219832238
GCF_000021745.1_ASM2174v1	3953	3744529	947.262585378194	801	681.474365318409	0.632462013193677	0.637121212121212	0.0397618486433395	0.655734390762035	0.66	0.0557049358757753	0.477133018519284	0.474654377880184	0.0569136917663597	0.764517586650542	0.779220779220779	0.0642557295919677
GCF_000021765.1_ASM2176v1	4031	4091956	1015.12180600347	867	728.028555392787	0.682711035466834	0.687782805429864	0.0450096839279045	0.693034155871066	0.695067264573991	0.0634155020268321	0.470072397531829	0.467391304347826	0.0592679731977368	0.885026407725142	0.910025706940874	0.0785499768699055
GCF_000021885.1_ASM2188v1	2193	1981496	903.554947560419	762	654.077480269447	0.399565559740766	0.40771349862259	0.0438841749183833	0.506033754031467	0.514285714285714	0.0649519894788332	0.357539910329702	0.358931552587646	0.05244411338984	0.335122151278641	0.338192419825073	0.0722356771595189
GCF_000021905.1_ASM2190v1	5376	5723771	1064.68954613095	870	1088.5092459769	0.545587990310454	0.554385673251873	0.0452272362067958	0.565979393192985	0.570320026493256	0.0489964598605846	0.397605513155857	0.396483499497643	0.0467379889110294	0.673179472488137	0.693338615953513	0.0880417231756376
GCF_000021925.1_ASM2192v1	4946	4607132	931.48645369996	810	623.405898249426	0.476269525695835	0.481481481481481	0.0482993580542517	0.541582948687282	0.545793779557458	0.0594378566785185	0.375264091289224	0.375576036866359	0.0529819151830209	0.511961770855426	0.52	0.0825177510459129
GCF_000021945.1_ASM2194v1	3811	4118507	1080.68932038835	933	827.190696792263	0.564588993949152	0.56441717791411	0.0417572040150536	0.635764665185616	0.641129032258065	0.0532952252538755	0.456894062136755	0.454106280193237	0.0589575758422419	0.601108243962031	0.597791798107255	0.0692312008872997
GCF_000022005.1_ASM2200v1	3886	3669381	944.256562017499	801	646.9674355033	0.672392515220422	0.675144836905737	0.0350188167233155	0.678304360691669	0.681425264179829	0.0559926644448492	0.481707550965919	0.478723404255319	0.0570192563085883	0.857165634003679	0.874172185430464	0.0701258428482567
GCF_000022025.1_ASM2202v1	4580	4451932	972.037554585153	861	634.598106547367	0.661027719463612	0.664414414414414	0.033084462668797	0.677593080827265	0.681353346968489	0.0545206350857822	0.484891692416753	0.48134960789274	0.0560199685697581	0.820598889131687	0.83157096078588	0.0618182420349505
GCF_000022125.1_ASM2212v1	2444	2425809	992.556873977087	849	711.590534264313	0.582269344503715	0.58772728725274	0.0475166573113824	0.632906754789132	0.636835374882218	0.0637620776000685	0.447280950024156	0.443694454550179	0.0608920998464136	0.666621133232093	0.678342125710547	0.0726302651260766
GCF_000022185.1_ASM2218v1	4260	4371486	1026.17042253521	882	807.0221478918	0.570608307922786	0.571705426356589	0.0414087738786292	0.645653848773172	0.651113310242454	0.0541452749945567	0.461922847056096	0.45703439469228	0.0600095942935136	0.604246016481185	0.604678522571819	0.0689209727756561
GCF_000022265.1_ASM2226v1	3820	3888837	1018.02015706806	849	795.944373548609	0.534173972663685	0.540089950372208	0.0477729574465622	0.574413999195327	0.579558950550637	0.0569451278137977	0.403943686690898	0.402298850574713	0.0537890414637996	0.624163849425618	0.634572266298724	0.0922166160870791
GCF_000022285.1_ASM2228v1	1362	1240146	910.533039647577	792	677.863231505371	0.351680840734917	0.352874672719912	0.0298065413759575	0.436932586024513	0.44195881239583	0.0608562598115333	0.337006469961772	0.336788399570354	0.0481751453649587	0.281103547349438	0.276132439432364	0.0481633332066561
GCF_000022305.1_ASM2230v1	3547	3438772	969.487454186637	849	629.073058262406	0.670940689853253	0.675438596491228	0.0429225838111629	0.685436025606643	0.685810810810811	0.0604602992002883	0.473719851656934	0.471698113207547	0.0604519985221059	0.853666210282035	0.873873873873874	0.0764241098224226
GCF_000022325.1_ASM2232v1	2775	2607000	939.459459459459	804	669.268487445344	0.352543037191298	0.355345911949686	0.0406661934674964	0.442473603129805	0.447322970639033	0.0627125545195266	0.309222560493264	0.308900523560209	0.053323075637149	0.305931823332916	0.304918032786885	0.0559290662019736
GCF_000022525.1_ASM2252v1	776	748659	964.76675257732	801	654.571174850219	0.417455406778032	0.416666666666667	0.028467707120674	0.494796828808083	0.494727185113796	0.0520795544726892	0.375323418585445	0.372027735896469	0.0509448816006319	0.382245304475479	0.380286168521463	0.0450826075271128
GCF_000022885.2_ASM2288v2	3473	3245670	934.543622228621	789	675.813369318871	0.578624387921171	0.589392342817	0.0629707441365427	0.620490383393998	0.631364562118126	0.0743053089828057	0.432729989808081	0.430379746835443	0.0593863581221311	0.682656731946408	0.709677419354839	0.110634199461517
GCF_000023025.1_ASM2302v1	4221	4533687	1074.078891258	840	1153.27667322587	0.509116171440528	0.515915915915916	0.0476325704976	0.574738782174728	0.583061889250814	0.0608871517902588	0.406607442443251	0.405633802816901	0.0510740140630993	0.546003490991234	0.554744525547445	0.0783745562856366
GCF_000023065.1_ASM2306v1	3154	3096748	981.847812301839	873	622.747727657467	0.491992729406452	0.496744741995371	0.0548586286630844	0.579888483133942	0.587195002927972	0.063061394252197	0.395329124130945	0.394944392308767	0.0472357689533871	0.500760552872632	0.502364185110664	0.0998437696118365
GCF_000023105.1_ASM2310v1	4228	4330439	1024.22871333964	907.5	650.814049734972	0.730009407981584	0.733532340956538	0.031563305147273	0.738979049075638	0.745398080180689	0.0615094131977801	0.515518562014026	0.515660033632287	0.053667716229419	0.93553118662829	0.944690655946661	0.0380808413321807
GCF_000023125.1_ASM2312v1	5774	6332321	1096.69570488396	912	781.164702294225	0.516435544062244	0.524155479512152	0.0428123418364692	0.543054029656615	0.546519247767381	0.0494063264846461	0.381029639472477	0.380952380952381	0.0498386440224097	0.625222933942512	0.646459455811974	0.0815315347109924
GCF_000023205.1_ASM2320v1	2270	2274898	1002.1577092511	897.5	605.796862399243	0.729575887535364	0.732629604872252	0.039732212866372	0.73893148135511	0.742371478812537	0.0640516002057861	0.508296659736248	0.504898040783686	0.0641125771569365	0.941498643645988	0.96035674996071	0.056699456074
GCF_000023225.1_ASM2322v1	3433	3530736	1028.46956015147	864	874.26943145293	0.587432403653447	0.6002331002331	0.0594322769313275	0.6113846898324	0.616883116883117	0.0616774008459511	0.4199104919254	0.421404682274247	0.0559011228446199	0.731002682832118	0.757281553398058	0.108786294141102
GCF_000023245.1_ASM2324v1	7084	7190305	1015.00635234331	840	992.760061781003	0.735898749987148	0.739130434782609	0.0351801971662137	0.737296641633608	0.743718592964824	0.0665049181842634	0.516753431643726	0.512658227848101	0.0648610107025172	0.953646086075003	0.970149253731343	0.0491376497359766
GCF_000023265.1_ASM2326v1	2068	1992882	963.676015473888	861	614.655740404005	0.682391939998899	0.684059336823735	0.0266996016450746	0.724010737581066	0.729771697163001	0.0608038448654082	0.507258216234774	0.503272256914998	0.0592227773844608	0.815907482523554	0.821428571428571	0.0482983273759499
GCF_000023285.1_ASM2328v1	2260	2284908	1011.02123893805	820.5	892.775082500037	0.397796404560358	0.403986754966887	0.0462941510009314	0.476968904778796	0.483636363636364	0.0602849079590284	0.342478140857496	0.34083316460822	0.0517977913401405	0.3739420527416	0.383257145015962	0.078770475735752
GCF_000023325.1_ASM2332v1	2138	2066956	966.770813844715	876	620.35215808944	0.413619229421042	0.413988061072208	0.0329033398570474	0.490595302917485	0.493846095584337	0.0517956295030023	0.345403023359081	0.344375478664426	0.0448577107037499	0.404860003399805	0.404691070672873	0.0549792547236746
GCF_000023405.1_ASM2340v1	3068	3225882	1051.46088657106	945	617.969948268751	0.719109214099826	0.723198838358873	0.0348430832939508	0.72414000271265	0.73072127373873	0.0614986674044375	0.49698869777244	0.5	0.0527977272773191	0.936198941814389	0.94653897002071	0.0415597237914249
GCF_000023465.1_ASM2346v1	4441	4507044	1014.87142535465	834	733.784170833453	0.363955951061191	0.367231638418079	0.0351540703049632	0.454977667398771	0.46	0.0548749890522973	0.325723398866427	0.326633165829146	0.0482090302800314	0.311166783637792	0.309236947791165	0.0551956334308494
GCF_000023705.1_ASM2370v1	2341	2279822	973.866723622384	819	659.189754018117	0.459984245895453	0.464387464387464	0.0371816864862394	0.542266193073317	0.546762589928058	0.0518282378369382	0.390423744924764	0.389380530973451	0.045754845316866	0.447262809848411	0.457894736842105	0.0702229092962424
GCF_000023725.1_ASM2372v1	2502	2507201	1002.07873701039	810	718.779202244258	0.42929456213632	0.436018334193517	0.0424146791734851	0.490629310018696	0.495303687061467	0.0536886169185565	0.342157268689584	0.339539698589244	0.054294918342645	0.45509701045344	0.466427888901002	0.0736644459059842
GCF_000023745.1_ASM2374v1	2900	2807729	968.182413793103	807	687.662531072685	0.545641352618115	0.558990285077242	0.0620572950650298	0.600066217625851	0.609569597069597	0.0667701010164118	0.409949155075424	0.411486968409165	0.0541125640678396	0.62690896392961	0.655347753897242	0.1116976576933
GCF_000023785.1_ASM2378v1	3207	3186094	993.48113501715	855	638.558374344115	0.455479949046183	0.456521739130435	0.0308117937945062	0.56127430732297	0.564102564102564	0.0531488953577497	0.410967807527816	0.412280701754386	0.0429883236283728	0.394197704801449	0.389908256880734	0.0531335308583282
GCF_000023825.1_ASM2382v1	4238	4795658	1131.58518168948	951	813.104601759953	0.421495959587111	0.425407697325506	0.0364801041088949	0.487428459219836	0.489492086860508	0.0490219091706691	0.356992189400567	0.357456435929527	0.0513372406452287	0.420067392341711	0.424242424242424	0.0660854666719674
GCF_000023845.1_ASM2384v1	1346	1418231	1053.66344725111	918	700.703543707866	0.511993970435988	0.513713655686649	0.0332442633841368	0.603809516207124	0.609375	0.0525776005997821	0.432080632366125	0.4337792345854	0.0493822491379653	0.500091206587775	0.494322430910732	0.0680828432055271
GCF_000023865.1_ASM2386v1	3886	3797846	977.314976839938	855	765.40658191695	0.673401521733395	0.675706702780113	0.0289306512735801	0.691301329894896	0.695115175455621	0.0524432884413059	0.489038968425109	0.486486486486487	0.054377981447836	0.839864640225571	0.849587834318455	0.0559508917038582
GCF_000023885.1_ASM2388v1	2763	2744271	993.221498371336	843	695.443740743869	0.60538892205311	0.610810810810811	0.0423726195499707	0.612746958250153	0.616071428571429	0.0532816737665097	0.423370035612778	0.421383647798742	0.0533391562154587	0.780050771420299	0.792397660818713	0.0865345079846998
GCF_000023905.1_ASM2390v1	2258	2106838	933.054915854739	783	685.990706269025	0.301509026708738	0.30527955402525	0.0426639784175828	0.404937799026886	0.407967829563837	0.0657436416688612	0.285302422809314	0.284826503092757	0.0620984361179104	0.214286519295336	0.211865345760282	0.0539713697417955
GCF_000023925.1_ASM2392v1	2595	2519575	970.934489402698	852	609.438196005678	0.71424160637536	0.717309145880574	0.0366550762874429	0.720953541029992	0.724584103512015	0.0636591834101376	0.504742312435548	0.501587301587302	0.0628931641058592	0.917029434387032	0.9375	0.0609391952919174
GCF_000024005.1_ASM2400v1	7262	8070550	1111.33985128064	877.5	1062.74711596002	0.456272717696865	0.461024906501154	0.0338624665582482	0.519590929421957	0.522859228293686	0.0506140744769528	0.372388085265131	0.371296494957967	0.0521323518256606	0.476839259854317	0.483228095257006	0.0603836198143376
GCF_000024025.1_ASM2402v1	8982	9247790	1029.59140503229	876	748.224017768521	0.699654403140428	0.702162497995831	0.0310607879842365	0.696376434093809	0.704130931010793	0.0624272834350399	0.50656891969358	0.502949878176123	0.0596784235812332	0.89601740906527	0.909923899054334	0.0633761045486306
GCF_000024065.1_ASM2406v1	2497	2489561	997.020824989988	882	643.157190616561	0.584007160167658	0.584216725559482	0.0326145812781833	0.649179794918891	0.654054054054054	0.0539752890079455	0.472094398536377	0.472573839662447	0.0493072392274984	0.630747043147458	0.629213483146067	0.0682436130857335
GCF_000024085.1_ASM2408v1	2614	2564460	981.048201989288	804	665.498987514566	0.438734658125204	0.44179577222337	0.0345205145797029	0.532891546303371	0.537837837837838	0.0533952813809893	0.365584626742706	0.365340709518792	0.0446509998811819	0.417728063323716	0.418604651162791	0.0604545519989206
GCF_000024125.1_ASM2412v1	3090	3240083	1048.57055016181	867	795.289518945562	0.550754037072658	0.564079751802172	0.0564739935697028	0.579059162795687	0.586206896551724	0.0618232730652709	0.391853488049975	0.394174208144796	0.0542659846203673	0.681349788354713	0.708185053380783	0.0992358655284306
GCF_000024205.1_ASM2420v1	4185	3764931	899.625089605735	741	738.702881491407	0.41663643544426	0.418666666666667	0.0569489654798074	0.492658690766181	0.497652582159624	0.0668406872913655	0.357092098435259	0.358490566037736	0.0579382734322193	0.400158719982198	0.4	0.0905442395767951
GCF_000024225.1_ASM2422v1	1361	1385228	1017.80161645849	891	661.914488455115	0.458702258313395	0.461270670147955	0.0494786056476111	0.568564093684738	0.576407506702413	0.0670794185232593	0.397375749638449	0.399280575539568	0.0479438935621265	0.410168936350643	0.401960784313726	0.0922692002065842
GCF_000024265.1_ASM2426v1	3086	3187164	1032.78159429682	895.5	670.168377399521	0.643883971723483	0.65057144723093	0.0497517912624451	0.640967202071901	0.640747630951689	0.0605498926932307	0.443548477732195	0.442154782116582	0.0555152965053771	0.84713662117501	0.870804613236023	0.0924783836997345
GCF_000024325.1_ASM2432v1	2514	2477683	985.554097056484	855	637.945225767469	0.572374332974992	0.584313725490196	0.0568805305408365	0.617562653067532	0.626520146520147	0.0639972329950611	0.423215685501499	0.422899831178051	0.0581921734633831	0.676345589309425	0.697423706324635	0.0948813434503413
GCF_000024365.1_ASM2436v1	5370	5418090	1008.95530726257	894	691.088787018632	0.709367543432961	0.712579942156503	0.03832756875093	0.711208513337498	0.715789473684211	0.0609681479895773	0.513929374212566	0.510543582446467	0.0640447575818638	0.902966308313924	0.923375411181115	0.0664746747557565
GCF_000024385.1_ASM2438v1	4867	4736655	973.218615163345	840	683.98681755069	0.717375524227408	0.720779220779221	0.0375828443055782	0.723095197949156	0.727011494252874	0.0605420079032834	0.507391510796492	0.504950495049505	0.0614969496754928	0.921639458322078	0.939632545931758	0.0574431552500833
GCF_000024405.1_ASM2440v1	4153	3881106	934.53070069829	732	981.227979556761	0.33549371989132	0.341269841269841	0.0446399421204627	0.430828424244168	0.434633027522936	0.0647104514036726	0.303548800800265	0.303135888501742	0.0614677940710286	0.272103640214274	0.279166666666667	0.0530502828812574
GCF_000024425.1_ASM2442v1	3042	2837380	932.735042735043	819	599.408891233676	0.634610276784168	0.639330250805661	0.0404254136254317	0.672780550999341	0.675752439769992	0.0557392575501919	0.439948794974427	0.440576749982691	0.0456079649416731	0.791101832614279	0.802282193682749	0.0752377299591228
GCF_000024505.1_ASM2450v1	982	1036657	1055.65885947047	837	932.481614829935	0.499122833548238	0.499285544177185	0.0299151621575262	0.545382450670431	0.547169811320755	0.0477396118211886	0.419749625401351	0.413701097740186	0.053766959710651	0.532234895168799	0.53724405500711	0.0637226398878925
GCF_000024545.1_ASM2454v1	6421	6243153	972.302289363028	846	654.378294310601	0.683424670335267	0.686915887850467	0.033963967094852	0.683090154321305	0.688492063492063	0.055686208598305	0.48546426226677	0.485507246376812	0.0534341817058905	0.881719355094091	0.897435897435897	0.0587414968710818
GCF_000024605.1_ASM2460v1	2178	1975276	906.921946740129	795	583.940805928288	0.59532750602657	0.597359016822104	0.0439984073249171	0.639320115663668	0.644444444444444	0.0565281086498558	0.429699870023183	0.42705518018018	0.0552354690112619	0.71696315588611	0.716108680166887	0.0850018082333727
GCF_000024645.1_ASM2464v1	4582	4347099	948.733958969882	825	729.690123412118	0.504148657031793	0.519337745754592	0.0627302512353393	0.572383765735748	0.586646403242148	0.0733646535876404	0.402109262978938	0.406560798252193	0.0545752733208386	0.537952482580618	0.559354503539191	0.100640245865866
GCF_000024765.1_ASM2476v1	2359	2318145	982.681220856295	828	698.222116487074	0.547988021782851	0.552742616033755	0.0420690534050622	0.605040141861996	0.611428571428571	0.054919459590549	0.427682947018745	0.427586206896552	0.0502465957674299	0.611241476728059	0.618473895582329	0.075523612098522
GCF_000024785.1_ASM2478v1	4878	4828454	989.842968429684	864	855.384865627179	0.671764465509991	0.674090608465608	0.0284848381290385	0.684848779812816	0.688350628869046	0.0555621958580178	0.499826139091344	0.49695110615356	0.0594709693501728	0.830618964158231	0.84153590526673	0.0591272856621829
GCF_000024805.1_ASM2480v1	6840	8299970	1213.44590643275	972	1058.18487073108	0.693433135374615	0.697142857142857	0.0431495923478616	0.703701845165369	0.706436815625925	0.0633308994848552	0.491522636890756	0.487734927519244	0.0664601867671152	0.885076355522978	0.904347826086957	0.0687675093061432
GCF_000024845.1_ASM2484v1	2890	3117008	1078.54948096886	927	723.912334943027	0.646919864026232	0.653416128620751	0.0436776877734438	0.695161421083526	0.699437758615244	0.0572595233044344	0.446720370806776	0.448275862068966	0.0506738641853671	0.798877665931137	0.816568047337278	0.0785368989553137
GCF_000024865.1_ASM2486v1	9108	8959138	983.655906895037	855	728.245112326285	0.708046157407973	0.711666666666667	0.0355527488445297	0.708656103773452	0.714285714285714	0.0592454634706026	0.504891221808552	0.502881868314398	0.0603001296575293	0.910592619468869	0.929047394963952	0.0596075119523876
GCF_000024885.1_ASM2488v1	2281	2144552	940.180622533976	807	602.734167053039	0.389594222981982	0.393379522709777	0.0384284410619254	0.487373138047	0.49266862170088	0.0488240499101612	0.336207339844272	0.336134453781513	0.0519744859518812	0.345202415058037	0.348242811501597	0.0677801551518164
GCF_000024905.1_ASM2490v1	1730	1700130	982.734104046243	888	581.248481624098	0.641584295363593	0.644687261632342	0.04120591492536	0.631936495213897	0.634615384615385	0.0533492022000855	0.43962488825262	0.440860215053763	0.050034469879545	0.853191502624261	0.868461290841783	0.0700301073228722
GCF_000024925.1_ASM2492v1	3679	3814055	1036.70970372384	909	703.223397899127	0.718658826085426	0.722846441947566	0.0319515557061866	0.721284070157796	0.726470588235294	0.0596879351803133	0.505708041596244	0.504640371229698	0.0572750210765757	0.928984151452547	0.941087613293051	0.0484614175951949
GCF_000024945.1_ASM2494v1	1840	1859912	1010.82173913043	867	783.243767349689	0.392113646583785	0.395442406353222	0.0395570330949507	0.511527954851158	0.519451869291227	0.057869829489013	0.36217559986408	0.36425666683669	0.048734510689576	0.302637571332019	0.296054642986186	0.0657156116061469
GCF_000024965.1_ASM2496v1	3437	3483942	1013.65784114053	879	704.926543952898	0.72430059770477	0.727626459143969	0.0351686413866879	0.731715745199459	0.736842105263158	0.0632810807558895	0.510053543835308	0.509433962264151	0.059068459060322	0.931131861911298	0.946987951807229	0.0530898595905641
GCF_000024985.1_ASM2498v1	3468	3431198	989.388119953864	888	604.573000321055	0.680742076362271	0.682463888469475	0.0302225995005776	0.702259004063859	0.703175120416289	0.0514775839687128	0.473930734279075	0.474261838120584	0.0510953957662518	0.866036801876048	0.875	0.0495817845524767
GCF_000025085.1_ASM2508v1	2484	2256774	908.524154589372	789	665.391112112585	0.339852566237908	0.344173470394969	0.0349897109817615	0.459324983418545	0.466909571024134	0.0668126534014385	0.319462787038288	0.319219904389396	0.05400313239695	0.240771532042012	0.236788399570354	0.0486002054936521
GCF_000025105.1_ASM2510v1	1819	1732343	952.360087960418	855	576.932090017501	0.459556143760948	0.463768115942029	0.034095165034399	0.51704072218706	0.523076923076923	0.0477466164359351	0.342526928545475	0.341911764705882	0.0465774131401849	0.519101143259412	0.524539877300613	0.0676217272644228
GCF_000025185.1_ASM2518v1	4534	5256299	1159.30723423026	963	959.444565381381	0.576942625202616	0.579420179536984	0.0305160314983981	0.631401808195582	0.633333333333333	0.0488227724665218	0.446826876320764	0.444801665749553	0.0529421117975086	0.652599369791274	0.658227848101266	0.0609009001762021
GCF_000025225.2_ASM2522v1	1511	1614907	1068.76704169424	927	787.586150443229	0.439406272335336	0.448717948717949	0.0524553007909181	0.507875793604481	0.516339869281046	0.0613695141876478	0.377851577151608	0.382246376811594	0.0545338965542484	0.432492741053316	0.442622950819672	0.0789102208230228
GCF_000025265.1_ASM2526v1	5914	6002775	1015.01099086912	894	658.502280344782	0.726082898873989	0.728813559322034	0.0354924015955158	0.731851353823917	0.738616427432217	0.0650355731075899	0.513322453523134	0.509433962264151	0.061786997586085	0.933074963401665	0.945205479452055	0.0442177391326053
GCF_000025305.1_ASM2530v1	2082	2054535	986.808357348703	879	767.667490856751	0.562072733625039	0.577478984000723	0.0626232444157527	0.598038874805331	0.605522203163713	0.0671542029459994	0.392323953219004	0.39344262295082	0.050505064432973	0.695856747017351	0.732186732186732	0.117515312312571
GCF_000025345.1_ASM2534v1	4985	4635588	929.907321965898	819	619.160396784855	0.739900411790577	0.742919389978213	0.0360171674694142	0.753523482745676	0.759046778464254	0.0627420158086084	0.526682212176016	0.521008403361345	0.067677209087993	0.939500385920871	0.957575757575758	0.0542282650452271
