Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	P_Carrying_capacity	P_Rate	P_Initial_cost	Best_AIC	Best_BIC
Unsuccessful	GCF_000403515.1_ASM40351v1	Hydrogen bonds	7.728055967	NA	7.677030097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000409485.1_GLAREA	Hydrogen bonds	7.492376304	NA	7.391854488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000417875.1_Pflocc_1.0	Hydrogen bonds	7.967559995	NA	7.850052014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000439145.1_ASM43914v3	Hydrogen bonds	6.973878234	NA	6.923998898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000464535.1_EPUS	Hydrogen bonds	7.563697545	NA	7.505785124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000497045.1_PSEUBRA1	Hydrogen bonds	7.794966706	NA	7.672236047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000507465.1_Kwon_mang_CBS8507_V2	Hydrogen bonds	7.427229304	NA	7.365436324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000512565.1_Cryp_deje_CBS10117_V1	Hydrogen bonds	7.51590299	NA	7.478562045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000512585.1_Cryp_best_CBS10118_V1	Hydrogen bonds	7.506962687	NA	7.470362858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000512605.1_Cryp_pinu_CBS10737_V1	Hydrogen bonds	7.218693392	NA	7.176192353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000516985.1_PFICI	Hydrogen bonds	7.639856455	NA	7.489353234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000523435.1_Cochliobolus_carbonum_v1.0	Hydrogen bonds	7.628363315	NA	7.529009041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000523455.1_Cochliobolus_miyabeanus_v1.0	Hydrogen bonds	7.629685479	NA	7.531774689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000527765.1_Cochliobolus_victoriae_v1.0	Hydrogen bonds	7.624793821	NA	7.533626487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000576695.1_AUH_PRJEB4427_v1	Hydrogen bonds	7.549161108	-0.003482386	7.456290404	-349.5548847	-354.8972264	-352.9548164	-344.364645	-347.1118668	-342.574337	1.64E-12	0.903839654	3.36E-174	AIC_Linear	BIC_Linear
Unsuccessful	GCF_000585515.1_Clad_yegr_CBS_114405_V1	Hydrogen bonds	7.673082121	NA	7.588845919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000585535.1_Clad_psam_CBS_110553_V1	Hydrogen bonds	7.614458835	NA	7.530480296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000585565.1_Capr_epim_CBS_606_96_V1	Hydrogen bonds	7.669765748	NA	7.586986436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000585585.1_Capr_coro_CBS_617_96_V1	Hydrogen bonds	7.650780275	NA	7.557966177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000708205.1_Mixia_osmundae_v1.0	Hydrogen bonds	7.705335196	NA	7.668748049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000709125.1_Exop_aqua_CBS_119918_V1	Hydrogen bonds	7.569124277	NA	7.487692917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000711695.1_Tilletiaria_anomala_UBC_951_v1.0	Hydrogen bonds	7.731990011	NA	7.649336283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000721755.1_Aureobasidium_pullulans_var._subglaciale_EXF-2481_v1.0	Hydrogen bonds	7.595634042	NA	7.486980179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000721765.1_Aureobasidium_pullulans_var._namibiae_CBS_147.97_v1.0	Hydrogen bonds	7.61365835	NA	7.51926937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0	Hydrogen bonds	7.593447539	NA	7.494408946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000732125.1_ScApio1.0	Hydrogen bonds	7.694379106	NA	7.559216926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000747765.1_ASM74776v1	Hydrogen bonds	7.865075922	NA	7.715020421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000760515.1_UGP1.0	Hydrogen bonds	7.344911847	NA	7.275338396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000769745.1_ASM76974v1	Hydrogen bonds	7.586131553	NA	7.469755228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000803265.1_ASM80326v1	Hydrogen bonds	7.212102813	NA	7.144620811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000814965.1_MBR_1.0	Hydrogen bonds	7.674190121	NA	7.577231887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000835455.1_Fons_pedr_CBS_271_37_V1	Hydrogen bonds	7.64768127	NA	7.542379788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000835475.1_Clad_bant_CBS_173_52_V1	Hydrogen bonds	7.612774303	NA	7.525233796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000835495.1_Clad_immu_CBS83496_V1	Hydrogen bonds	7.652962882	NA	7.553388909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000835505.1_Exop_xeno_CBS118157_V1	Hydrogen bonds	7.602746859	NA	7.522087734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000835515.1_Exop_olig_CBS72588_V1	Hydrogen bonds	7.591993273	NA	7.495193417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000835555.1_Rhin_mack_CBS_650_93_V1	Hydrogen bonds	7.564502701	NA	7.501084403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000836115.1_Exop_spin_CBS89968_V1	Hydrogen bonds	7.623174474	NA	7.518091687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000836275.1_Exop_meso_CBS40295_V1	Hydrogen bonds	7.569334581	NA	7.514151405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000836295.1_O_gall_CBS43764	Hydrogen bonds	7.612610047	NA	7.507746037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000836435.1_Fons_mult_CBS_102226_V1	Hydrogen bonds	7.645772666	NA	7.546016823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000938715.1_LALA0	Hydrogen bonds	7.396716021	NA	7.314441307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000961545.1_S_schenckii_v1	Hydrogen bonds	7.83517175	NA	7.660314136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_000968595.1_ASM96859v1	Hydrogen bonds	7.675283397	NA	7.575229648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_000988165.1_ASM98816v1	Hydrogen bonds	6.841671813	0.124028116	6.704892757	-417.2017392	-426.3260637	-489.1416614	-412.0114995	-418.5407042	-478.761182	1.42E-237	1.39E-06	6.80E-148	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_001027345.1_Triol1	Hydrogen bonds	7.903486991	NA	7.829606099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001204775.1_ASM120477v1	Hydrogen bonds	7.596039554	NA	7.483981792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001278385.1_MalaPachy	Hydrogen bonds	7.66536423	NA	7.598567194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001298625.1_SEUB3.0	Hydrogen bonds	7.305377864	NA	7.16573305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001299255.1_ASM129925v1	Hydrogen bonds	7.652073024	NA	7.580584354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001329695.1_Rhoba1_1	Hydrogen bonds	8.055963091	NA	7.99956946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001417885.1_Kmar_1.0	Hydrogen bonds	7.293877718	NA	7.183855572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001447935.1_debFab1.0	Hydrogen bonds	7.137581064	NA	7.042147604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001477535.1_Pneu_jiro_RU7_V2	Hydrogen bonds	7.015691526	NA	6.950704225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001477545.1_Pneu_cari_B80_V3	Hydrogen bonds	6.976491613	NA	6.923837209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001481775.2_TGAM01v2	Hydrogen bonds	7.644282397	NA	7.505850417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001500285.1_Phisc1	Hydrogen bonds	7.50981015	NA	7.424216669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001548555.1_ASM154855v1	Hydrogen bonds	7.24393203	NA	7.137277296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001619985.1_Xylona_heveae_TC161_v1.0	Hydrogen bonds	7.558035762	NA	7.508878808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_001636725.1_ISF_1.0	Hydrogen bonds	7.837262984	0.210146394	7.701266644	-374.5729796	-379.4564961	-388.820462	-369.3827399	-371.6711366	-378.4399826	6.83E-226	0.031827909	2.63E-111	AIC_Exponential	BIC_Exponential
Successful	GCF_001638985.1_Phybl2	Hydrogen bonds	7.297641692	0.144627251	7.233656274	-495.9697191	-499.9560211	-515.6865371	-490.7794794	-492.1706615	-505.3060577	2.94E-247	0.01384359	1.31E-150	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_001640025.1_ASM164002v2	Hydrogen bonds	7.361566485	NA	7.309040223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001641265.1_ASM164126v1	Hydrogen bonds	7.64881744	NA	7.528942999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001642045.1_Parsp1	Hydrogen bonds	7.699276612	NA	7.622209543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001642055.1_Altal1	Hydrogen bonds	7.614962936	NA	7.512661659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001642475.1_ASM164247v1	Hydrogen bonds	7.647951367	NA	7.542056075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001646965.1_ASM164696v1	Hydrogen bonds	7.65032749	NA	7.549781697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001651985.1_ASM165198v1	Hydrogen bonds	7.671965683	NA	7.576078728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001653235.2_ASM165323v2	Hydrogen bonds	7.58641341	NA	7.492568683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001653265.1_ASM165326v1	Hydrogen bonds	7.864242296	NA	7.750763976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001661235.1_Picme2	Hydrogen bonds	7.466431875	NA	7.35933897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001661255.1_Wican1	Hydrogen bonds	7.073806309	NA	7.008739496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001661265.1_Saico1	Hydrogen bonds	7.629438437	NA	7.548784195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_001661335.1_Babin1	Hydrogen bonds	7.582047698	0.179441254	7.288284917	-332.4431605	-340.2196003	-435.7828727	-327.2529208	-332.4342407	-425.4023933	1.63E-233	1.05E-09	9.55E-127	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_001661345.1_Ascru1	Hydrogen bonds	7.088191526	NA	7.025573338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001661395.1_Hypbu1	Hydrogen bonds	7.124095712	NA	7.050628366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001661405.1_Cybja1	Hydrogen bonds	7.455355494	NA	7.314679063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_001661415.1_Canta1	Hydrogen bonds	7.544012213	-0.012654353	7.524722476	-362.5639771	-374.048624	-372.7566367	-357.3737374	-366.2632644	-362.3761573	3.63E-105	0.550008532	1.18E-183	AIC_Linear	BIC_Linear
Unsuccessful	GCF_001662655.1_ASM166265v1	Hydrogen bonds	7.640222994	NA	7.497572344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001664035.1_Metbi1	Hydrogen bonds	7.569732893	NA	7.466641957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_001664045.1_Hanpo2	Hydrogen bonds	7.501042028	-0.023165425	7.497532973	-398.7888838	-403.4676686	-403.0086937	-393.5986441	-395.6823091	-392.6282143	5.90E-158	0.448860372	1.63E-195	AIC_Linear	BIC_Linear
Successful	GCF_001672515.1_ASM167251v1	Hydrogen bonds	7.795149408	0.219873856	7.688636024	-405.5428458	-405.5833548	-415.4582331	-400.3526061	-397.7979952	-405.0777537	1.69E-231	0.063033099	1.52E-114	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_001720155.1_Tsuc_wing_CBS7118_V1	Hydrogen bonds	7.70321856	NA	7.645695364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001720205.1_Cryp_amyl_CBS6039_V3	Hydrogen bonds	7.696506815	NA	7.643128246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001773325.1_ASM177332v1	Hydrogen bonds	7.607771654	NA	7.498193393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001792695.1_ASM179269v1	Hydrogen bonds	7.597760463	NA	7.489349309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001831195.1_CORC01	Hydrogen bonds	7.718684217	NA	7.585975097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001883845.1_ASM188384v1	Hydrogen bonds	7.852451307	NA	7.753574116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001890105.1_Aspzo1	Hydrogen bonds	7.701087707	NA	7.558199082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001890805.1_Aspgl1	Hydrogen bonds	7.605039951	NA	7.496060723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001890905.1_Aspac1	Hydrogen bonds	7.721429738	NA	7.580635975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_001907595.1_ASM190759v1	Hydrogen bonds	7.569736319	NA	7.488092684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002102565.1_Kocim1	Hydrogen bonds	7.579520242	NA	7.550454864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002105155.1_Lobtra1	Hydrogen bonds	7.402794398	NA	7.332910705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002117355.1_PosplRSB12_1	Hydrogen bonds	7.694304168	NA	7.642747309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002237265.1_ASM223726v2	Hydrogen bonds	7.636750616	NA	7.495922906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_002251995.1_ASM225199v2	Hydrogen bonds	7.564239417	0.199927167	7.448038488	-361.8424445	-359.862305	-370.1069678	-356.6522048	-352.0769454	-359.7264884	3.21E-220	0.082123175	3.59E-108	AIC_Exponential	BIC_Exponential
Successful	GCF_002708625.1_Rhimi1_1	Hydrogen bonds	7.220985777	0.033152641	7.160677765	-481.9672825	-539.8812991	-547.6489662	-476.7770428	-532.0959395	-537.2684868	8.53E-211	0.001082831	2.12E-195	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_002742065.1_CB0940_V2	Hydrogen bonds	7.642259805	NA	7.576309981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002775015.1_Cand_auris_B11221_V1	Hydrogen bonds	7.447179035	NA	7.383155179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002847045.1_Aspcand1	Hydrogen bonds	7.722639036	NA	7.571236559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002847465.1_Aspnov1	Hydrogen bonds	7.618458672	NA	7.494744675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002847485.1_Aspcam1	Hydrogen bonds	7.725284399	NA	7.58032894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002849105.1_Aspste1	Hydrogen bonds	7.682599361	NA	7.552869846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002865645.1_Melbi2	Hydrogen bonds	7.546880892	NA	7.463514064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002926055.2_CanHae_1.0	Hydrogen bonds	7.429277708	NA	7.349018861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_002926085.2_CanDuoHae_v1.0	Hydrogen bonds	7.473967644	NA	7.395011601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003013735.1_Cand_pseudohaemulonii_B12108	Hydrogen bonds	7.483601767	NA	7.398012858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003019875.1_Amore1	Hydrogen bonds	7.607046679	NA	7.506403831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003025095.1_Triha_v1.0	Hydrogen bonds	7.61830589	NA	7.512505754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003025105.1_Trias_v._1.0	Hydrogen bonds	7.618260025	NA	7.515217203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003025115.1_Trici_v4.0	Hydrogen bonds	7.7878524	NA	7.639620199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_003054445.1_ASM305444v1	Hydrogen bonds	7.333190781	-0.007662044	7.272059175	-398.0934067	-444.346319	-442.9250205	-392.903167	-436.5609595	-432.5445411	1.02E-77	0.45165128	2.83E-194	AIC_Linear	BIC_Linear
Unsuccessful	GCF_003144115.1_Tilwa1	Hydrogen bonds	8.098852826	NA	8.038685586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003144135.1_Rhodsp1	Hydrogen bonds	7.713701631	NA	7.672578873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003144195.1_Cersp1	Hydrogen bonds	7.703804003	NA	7.655097614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003144205.1_Meimi1	Hydrogen bonds	7.293642284	NA	7.260783761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003144245.1_Jamsp1	Hydrogen bonds	7.779571441	NA	7.739648587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003144295.1_Acain1	Hydrogen bonds	7.814978425	NA	7.722417154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184525.1_Aspscl1	Hydrogen bonds	7.651441444	NA	7.542208904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184535.1_Aspeuc1	Hydrogen bonds	7.6269514	NA	7.521669198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184545.1_Asphet1	Hydrogen bonds	7.747446916	NA	7.634865482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184585.1_Aspsac1	Hydrogen bonds	7.685407872	NA	7.552370917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184595.1_Asplac1	Hydrogen bonds	7.623307839	NA	7.524040404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184625.1_Aspneo1	Hydrogen bonds	7.629329852	NA	7.52697538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184695.1_Aspbru1	Hydrogen bonds	7.719739008	NA	7.573309921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184745.1_Aspuva1	Hydrogen bonds	7.709806343	NA	7.577187115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184755.1_Asppip1	Hydrogen bonds	7.627668834	NA	7.534194796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184765.1_Aspacu1	Hydrogen bonds	7.723502828	NA	7.57135339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184785.1_Aspjap1	Hydrogen bonds	7.724907367	NA	7.582873654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184835.1_Aspcos1	Hydrogen bonds	7.629462496	NA	7.530814412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184845.1_Aspibe1	Hydrogen bonds	7.683268915	NA	7.574074074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184865.1_Asphom1	Hydrogen bonds	7.685172659	NA	7.551370811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003184925.1_Aspvad1	Hydrogen bonds	7.625568212	NA	7.51446299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003290485.1_ASM329048v1	Hydrogen bonds	7.680013201	NA	7.598080524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003327735.1_ASM332773v1	Hydrogen bonds	7.44870352	NA	7.239605492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003344945.1_Aspwel1	Hydrogen bonds	7.625060772	NA	7.522575808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003369625.1_ASM336962v1	Hydrogen bonds	7.686639292	NA	7.576899429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003711515.1_Sodal1	Hydrogen bonds	7.736373253	NA	7.615541922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003724135.1_ASM372413v1	Hydrogen bonds	7.787716134	NA	7.636124795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003851025.1_SCP_1.1	Hydrogen bonds	7.650177834	NA	7.581712386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_003942205.1_ASM394220v1	Hydrogen bonds	7.858855779	NA	7.801334993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_004022145.1_Paevar1	Hydrogen bonds	7.598801183	NA	7.505285412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_004154835.1_ASM415483v1	Hydrogen bonds	7.619795531	NA	7.510530612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_004337985.1_ASM433798v1	Hydrogen bonds	7.742580241	0.195600756	7.60644676	-371.514224	-377.6785916	-387.4339294	-366.3239843	-369.8932321	-377.05345	1.01E-224	0.024471941	9.62E-114	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_005498985.1_PGRAM_IIB_1.0	Hydrogen bonds	7.76441379	NA	7.634639112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_900007375.1_ASM90000737v1	Hydrogen bonds	7.543825423	NA	7.422677238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_900074925.1_version_1	Hydrogen bonds	7.633942225	NA	7.543010753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2	Hydrogen bonds	7.565450179	NA	7.44971642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
